Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM; Fitted_X 	Run 1; Fc 2-1; Cy 7; MZ-1; Conc 2.29 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM; Fitted_X 	Run 1; Fc 2-1; Cy 8; MZ-1; Conc 6.86 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM; Fitted_X 	Run 1; Fc 2-1; Cy 9; MZ-1; Conc 20.6 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM; Fitted_X 	Run 1; Fc 2-1; Cy 10; MZ-1; Conc 61.7 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM; Fitted_X 	Run 1; Fc 2-1; Cy 11; MZ-1; Conc 185 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM; Fitted_X 	Run 1; Fc 2-1; Cy 12; MZ-1; Conc 556 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM; Fitted_X 	Run 1; Fc 2-1; Cy 13; MZ-1; Conc 1667 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 14; MZ-1; Conc 5000 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM_Y 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM; Fitted_X 	Run 1; Fc 2-1; Cy 16; MZ-1; Conc 2.29 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM_Y 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM; Fitted_X 	Run 1; Fc 2-1; Cy 17; MZ-1; Conc 6.86 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM_Y 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM; Fitted_X 	Run 1; Fc 2-1; Cy 18; MZ-1; Conc 20.6 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM_Y 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM; Fitted_X 	Run 1; Fc 2-1; Cy 19; MZ-1; Conc 61.7 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM_Y 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM; Fitted_X 	Run 1; Fc 2-1; Cy 20; MZ-1; Conc 185 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM_Y 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM; Fitted_X 	Run 1; Fc 2-1; Cy 21; MZ-1; Conc 556 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM_Y 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM; Fitted_X 	Run 1; Fc 2-1; Cy 22; MZ-1; Conc 1667 nM; Fitted_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM_Y 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 23; MZ-1; Conc 5000 nM; Fitted_Y 	
228.099990844727 	-0.07421875 	228.099990844727 	5.09133645867784E-08 	227.999984741211 	-0.046875 	227.999984741211 	1.48589330072549E-07 	227.999984741211 	0.03515625 	227.999984741211 	4.14733401337165E-07 	227.999984741211 	0.12109375 	227.999984741211 	1.03560279098347E-06 	227.999984741211 	0.42578125 	227.999984741211 	2.03581772015928E-06 	227.999984741211 	0.34375 	227.999984741211 	3.00405138832362E-06 	227.999984741211 	0.35546875 	227.999984741211 	3.56805985970038E-06 	227.999984741211 	0.3046875 	227.999984741211 	3.80643459144504E-06 	228.099990844727 	0.31640625 	228.099990844727 	5.09133645867784E-08 	228 	0.125 	228 	1.50052102572305E-07 	228 	0.18359375 	228 	4.18874274591757E-07 	227.999984741211 	0.32421875 	227.999984741211 	1.03560279098347E-06 	228.099990844727 	0.65234375 	228.099990844727 	2.01597165538694E-06 	227.999984741211 	0.375 	227.999984741211 	3.00405138832362E-06 	228.099990844727 	0.56640625 	228.099990844727 	3.5332768230151E-06 	227.999984741211 	0.49609375 	227.999984741211 	3.80643459144504E-06 	
228.199996948242 	-0.07421875 	228.199996948242 	5.04171494458554E-08 	228.099990844727 	-0.046875 	228.099990844727 	1.47141571894155E-07 	228.099990844727 	0.03125 	228.099990844727 	4.10690348593087E-07 	228.099990844727 	0.12109375 	228.099990844727 	1.02550763249972E-06 	228.099990844727 	0.42578125 	228.099990844727 	2.01597165542457E-06 	228.099990844727 	0.33203125 	228.099990844727 	2.97476997222833E-06 	228.099990844727 	0.35546875 	228.099990844727 	3.5332768229781E-06 	228.099990844727 	0.3046875 	228.099990844727 	3.76932996030757E-06 	228.199996948242 	0.31640625 	228.199996948242 	5.04171494458554E-08 	228.100006103516 	0.125 	228.100006103516 	1.48590457691801E-07 	228.100006103516 	0.1875 	228.100006103516 	4.14792533369075E-07 	228.099990844727 	0.32421875 	228.099990844727 	1.02550763249972E-06 	228.199996948242 	0.65234375 	228.199996948242 	1.99631906377227E-06 	228.099990844727 	0.37109375 	228.099990844727 	2.97476997222833E-06 	228.199996948242 	0.55078125 	228.199996948242 	3.49883242910015E-06 	228.099990844727 	0.4921875 	228.099990844727 	3.76932996030757E-06 	
228.300003051758 	-0.07421875 	228.300003051758 	4.99257630189451E-08 	228.199996948242 	-0.046875 	228.199996948242 	1.45707814381263E-07 	228.199996948242 	0.02734375 	228.199996948242 	4.06686713439967E-07 	228.199996948242 	0.11328125 	228.199996948242 	1.01551088233905E-06 	228.199996948242 	0.42578125 	228.199996948242 	1.99631906380962E-06 	228.199996948242 	0.33203125 	228.199996948242 	2.94577409193055E-06 	228.199996948242 	0.35546875 	228.199996948242 	3.49883242904398E-06 	228.199996948242 	0.3046875 	228.199996948242 	3.73258691638987E-06 	228.300003051758 	0.31640625 	228.300003051758 	4.99257630189451E-08 	228.200012207031 	0.125 	228.200012207031 	1.47143021018123E-07 	228.200012207031 	0.1875 	228.200012207031 	4.1075027703333E-07 	228.199996948242 	0.32421875 	228.199996948242 	1.01551088233905E-06 	228.300003051758 	0.65234375 	228.300003051758 	1.97685805593596E-06 	228.199996948242 	0.37109375 	228.199996948242 	2.94577409193055E-06 	228.300003051758 	0.546875 	228.300003051758 	3.46472360117465E-06 	228.199996948242 	0.4921875 	228.199996948242 	3.73258691638987E-06 	
228.400009155273 	-0.072265625 	228.400009155273 	4.9439157545151E-08 	228.300003051758 	-0.046875 	228.300003051758 	1.44287905253391E-07 	228.300003051758 	0.02734375 	228.300003051758 	4.02722382845336E-07 	228.300003051758 	0.109375 	228.300003051758 	1.00561158013077E-06 	228.300003051758 	0.42578125 	228.300003051758 	1.97685805597339E-06 	228.300003051758 	0.33203125 	228.300003051758 	2.91706094671705E-06 	228.300003051758 	0.35546875 	228.300003051758 	3.46472360118847E-06 	228.300003051758 	0.3046875 	228.300003051758 	3.69620191146806E-06 	228.400009155273 	0.318359375 	228.400009155273 	4.9439157545151E-08 	228.300018310547 	0.125000238418579 	228.300018310547 	1.45709643261827E-07 	228.300018310547 	0.187500238418579 	228.300018310547 	4.06747087975915E-07 	228.300003051758 	0.32421875 	228.300003051758 	1.00561158013077E-06 	228.400009155273 	0.654296875 	228.400009155273 	1.95758676025471E-06 	228.300003051758 	0.37109375 	228.300003051758 	2.91706094671705E-06 	228.400009155273 	0.548828125 	228.400009155273 	3.43094891985383E-06 	228.300003051758 	0.5 	228.300003051758 	3.69620191146806E-06 	
228.500015258789 	-0.0703142881393433 	228.500015258789 	4.89572856529248E-08 	228.400009155273 	-0.044921875 	228.400009155273 	1.42881692757931E-07 	228.400009155273 	0.029296875 	228.400009155273 	3.98796702921383E-07 	228.400009155273 	0.099609375 	228.400009155273 	9.95808774508933E-07 	228.400009155273 	0.423828125 	228.400009155273 	1.95758676029267E-06 	228.400009155273 	0.333984375 	228.400009155273 	2.88862776060865E-06 	228.400009155273 	0.357421875 	228.400009155273 	3.43094891986546E-06 	228.400009155273 	0.306640625 	228.400009155273 	3.66017142944402E-06 	228.500015258789 	0.308591961860657 	228.500015258789 	4.89572856529248E-08 	228.399993896484 	0.138671636581421 	228.399993896484 	1.44290606860528E-07 	228.399993896484 	0.189452886581421 	228.399993896484 	4.02783754806267E-07 	228.400009155273 	0.318359375 	228.400009155273 	9.95808774508933E-07 	228.500015258789 	0.656248211860657 	228.500015258789 	1.93850332258606E-06 	228.400009155273 	0.365234375 	228.400009155273 	2.88862776060865E-06 	228.500015258789 	0.550779461860657 	228.500015258789 	3.39750344637341E-06 	228.400009155273 	0.498046875 	228.400009155273 	3.66017142944402E-06 	
228.599990844727 	-0.076171875 	228.599990844727 	4.84802452587986E-08 	228.499984741211 	-0.04296875 	228.499984741211 	1.41489448567735E-07 	228.499984741211 	0.03125 	228.499984741211 	3.94910477029224E-07 	228.499984741211 	0.11328125 	228.499984741211 	9.86104470746462E-07 	228.499984741211 	0.4296875 	228.499984741211 	1.93850911760546E-06 	228.499984741211 	0.3359375 	228.499984741211 	2.86048033194974E-06 	228.499984741211 	0.359375 	228.499984741211 	3.39751360262086E-06 	228.499984741211 	0.30859375 	228.499984741211 	3.6245028205137E-06 	228.599990844727 	0.314453125 	228.599990844727 	4.84802452587986E-08 	228.5 	0.140624165534973 	228.5 	1.42884897553235E-07 	228.5 	0.195311665534973 	228.5 	3.98857444854286E-07 	228.499984741211 	0.328125 	228.499984741211 	9.86104470746462E-07 	228.599990844727 	0.650390625 	228.599990844727 	1.91961164452461E-06 	228.499984741211 	0.36328125 	228.499984741211 	2.86048033194974E-06 	228.599990844727 	0.544921875 	228.599990844727 	3.36439402773404E-06 	228.499984741211 	0.49609375 	228.499984741211 	3.6245028205137E-06 	
228.699996948242 	-0.0546875 	228.699996948242 	4.80076985252545E-08 	228.599990844727 	-0.064453125 	228.599990844727 	1.40110444415613E-07 	228.599990844727 	0.025390625 	228.599990844727 	3.91060959075131E-07 	228.599990844727 	0.107421875 	228.599990844727 	9.76491810869902E-07 	228.599990844727 	0.423828125 	228.599990844727 	1.91961164456524E-06 	228.599990844727 	0.330078125 	228.599990844727 	2.83259874968558E-06 	228.599990844727 	0.353515625 	228.599990844727 	3.36439402774126E-06 	228.599990844727 	0.302734375 	228.599990844727 	3.58917085656687E-06 	228.699996948242 	0.3125 	228.699996948242 	4.80076985252545E-08 	228.600006103516 	0.134767055511475 	228.600006103516 	1.41492803247677E-07 	228.600006103516 	0.193360805511475 	228.600006103516 	3.94971025985169E-07 	228.599990844727 	0.318359375 	228.599990844727 	9.76491810869902E-07 	228.699996948242 	0.65234375 	228.699996948242 	1.90089837325788E-06 	228.599990844727 	0.365234375 	228.599990844727 	2.83259874968558E-06 	228.699996948242 	0.5546875 	228.699996948242 	3.3315972717023E-06 	228.599990844727 	0.490234375 	228.599990844727 	3.58917085656687E-06 	
228.800003051758 	-0.0546875 	228.800003051758 	4.75397455320759E-08 	228.699996948242 	-0.05859375 	228.699996948242 	1.38746634467408E-07 	228.699996948242 	0.04296875 	228.699996948242 	3.87248970917913E-07 	228.699996948242 	0.10546875 	228.699996948242 	9.6697284655898E-07 	228.699996948242 	0.43359375 	228.699996948242 	1.90089837330085E-06 	228.699996948242 	0.33984375 	228.699996948242 	2.80498894377726E-06 	228.699996948242 	0.36328125 	228.699996948242 	3.33159727170724E-06 	228.699996948242 	0.3125 	228.699996948242 	3.55418305625273E-06 	228.800003051758 	0.3125 	228.800003051758 	4.75397455320759E-08 	228.700012207031 	0.1328125 	228.700012207031 	1.40114177150366E-07 	228.700012207031 	0.19921875 	228.700012207031 	3.91123133523255E-07 	228.699996948242 	0.3203125 	228.699996948242 	9.6697284655898E-07 	228.800003051758 	0.65234375 	228.800003051758 	1.88236750063946E-06 	228.699996948242 	0.37109375 	228.699996948242 	2.80498894377726E-06 	228.800003051758 	0.5546875 	228.800003051758 	3.29912018491655E-06 	228.699996948242 	0.5 	228.699996948242 	3.55418305625273E-06 	
228.900009155273 	-0.056640625 	228.900009155273 	4.70763403882942E-08 	228.800003051758 	-0.04296875 	228.800003051758 	1.37396196774151E-07 	228.800003051758 	0.04296875 	228.800003051758 	3.83474145685131E-07 	228.800003051758 	0.10546875 	228.800003051758 	9.57546661231729E-07 	228.800003051758 	0.42578125 	228.800003051758 	1.88236750068557E-06 	228.800003051758 	0.33984375 	228.800003051758 	2.77764823313712E-06 	228.800003051758 	0.36328125 	228.800003051758 	3.29912018491909E-06 	228.800003051758 	0.3125 	228.800003051758 	3.51953602720194E-06 	228.900009155273 	0.310546875 	228.900009155273 	4.70763403882942E-08 	228.800018310547 	0.132812261581421 	228.800018310547 	1.38748873010056E-07 	228.800018310547 	0.195312261581421 	228.800018310547 	3.87312728284273E-07 	228.800003051758 	0.32421875 	228.800003051758 	9.57546661231729E-07 	228.900009155273 	0.650390625 	228.900009155273 	1.86401724007561E-06 	228.800003051758 	0.375 	228.800003051758 	2.77764823313712E-06 	228.900009155273 	0.552734375 	228.900009155273 	3.26695964750394E-06 	228.800003051758 	0.5 	228.800003051758 	3.51953602720194E-06 	
229.000015258789 	-0.056640625 	229.000015258789 	4.66174375539394E-08 	228.900009155273 	-0.048828125 	228.900009155273 	1.36058998806383E-07 	228.900009155273 	0.041015625 	228.900009155273 	3.79736119813922E-07 	228.900009155273 	0.103515625 	228.900009155273 	9.48212346694752E-07 	228.900009155273 	0.423828125 	228.900009155273 	1.86401724012576E-06 	228.900009155273 	0.337890625 	228.900009155273 	2.75057395939284E-06 	228.900009155273 	0.361328125 	228.900009155273 	3.26695964750395E-06 	228.900009155273 	0.310546875 	228.900009155273 	3.48522640678846E-06 	229.000015258789 	0.310546875 	229.000015258789 	4.66174375539394E-08 	228.899993896484 	0.130859613418579 	228.899993896484 	1.37397155701512E-07 	228.899993896484 	0.193359613418579 	228.899993896484 	3.83540587292263E-07 	228.900009155273 	0.322265625 	228.900009155273 	9.48212346694752E-07 	229.000015258789 	0.650390625 	229.000015258789 	1.84584582126866E-06 	228.900009155273 	0.369140625 	228.900009155273 	2.75057395939284E-06 	229.000015258789 	0.552734375 	229.000015258789 	3.23511256891864E-06 	228.900009155273 	0.494140625 	228.900009155273 	3.48522640678846E-06 	
229.099990844727 	-0.056640625 	229.099990844727 	4.61631298344504E-08 	228.999984741211 	-0.052734375 	228.999984741211 	1.34735310952205E-07 	228.999984741211 	0.041015625 	228.999984741211 	3.76035657043508E-07 	228.999984741211 	0.115234375 	228.999984741211 	9.38971809907362E-07 	228.999984741211 	0.423828125 	228.999984741211 	1.84585133936203E-06 	228.999984741211 	0.330078125 	228.999984741211 	2.7237716279196E-06 	228.999984741211 	0.361328125 	228.999984741211 	3.23512223977934E-06 	228.999984741211 	0.310546875 	228.999984741211 	3.45126117891332E-06 	229.099990844727 	0.310546875 	229.099990844727 	4.61631298344504E-08 	229 	0.130859375 	229 	1.3605805477242E-07 	229 	0.181640625 	229 	3.79804042253093E-07 	228.999984741211 	0.322265625 	228.999984741211 	9.38971809907362E-07 	229.099990844727 	0.650390625 	229.099990844727 	1.82785695424468E-06 	228.999984741211 	0.365234375 	228.999984741211 	2.7237716279196E-06 	229.099990844727 	0.552734375 	229.099990844727 	3.20358546414957E-06 	228.999984741211 	0.490234375 	228.999984741211 	3.45126117891332E-06 	
229.199996948242 	-0.05078125 	229.199996948242 	4.57132377173771E-08 	229.099990844727 	-0.060546875 	229.099990844727 	1.33424194270876E-07 	229.099990844727 	0.041015625 	229.099990844727 	3.72370141231327E-07 	229.099990844727 	0.099609375 	229.099990844727 	9.29818517955777E-07 	229.099990844727 	0.427734375 	229.099990844727 	1.8278569543061E-06 	229.099990844727 	0.337890625 	229.099990844727 	2.69722226238614E-06 	229.099990844727 	0.361328125 	229.099990844727 	3.20358546414385E-06 	229.099990844727 	0.310546875 	229.099990844727 	3.41761630405116E-06 	229.199996948242 	0.31640625 	229.199996948242 	4.57132377173771E-08 	229.100006103516 	0.130860209465027 	229.100006103516 	1.34731840016911E-07 	229.100006103516 	0.185547709465027 	229.100006103516 	3.76103888019126E-07 	229.099990844727 	0.322265625 	229.099990844727 	9.29818517955777E-07 	229.199996948242 	0.65625 	229.199996948242 	1.81003791881265E-06 	229.099990844727 	0.373046875 	229.099990844727 	2.69722226238614E-06 	229.199996948242 	0.55859375 	229.199996948242 	3.17235605355565E-06 	229.099990844727 	0.490234375 	229.099990844727 	3.41761630405116E-06 	
229.300003051758 	-0.05078125 	229.300003051758 	4.52678513220599E-08 	229.199996948242 	-0.0546875 	229.199996948242 	1.32125924741236E-07 	229.199996948242 	0.046875 	229.199996948242 	3.68740353542488E-07 	229.199996948242 	0.1015625 	229.199996948242 	9.20754421581799E-07 	229.199996948242 	0.4375 	229.199996948242 	1.81003791888156E-06 	229.199996948242 	0.34375 	229.199996948242 	2.67093149167382E-06 	229.199996948242 	0.3671875 	229.199996948242 	3.17235605354664E-06 	229.199996948242 	0.32421875 	229.199996948242 	3.3842993287116E-06 	229.300003051758 	0.31640625 	229.300003051758 	4.52678513220599E-08 	229.200012207031 	0.13671875 	229.200012207031 	1.33419450585818E-07 	229.200012207031 	0.1953125 	229.200012207031 	3.72439765553065E-07 	229.199996948242 	0.328125 	229.199996948242 	9.20754421581799E-07 	229.300003051758 	0.65625 	229.300003051758 	1.79239251017486E-06 	229.199996948242 	0.3828125 	229.199996948242 	2.67093149167382E-06 	229.300003051758 	0.55859375 	229.300003051758 	3.14143100302802E-06 	229.199996948242 	0.49609375 	229.199996948242 	3.3842993287116E-06 	
229.400009155273 	-0.048828125 	229.400009155273 	4.4826823327832E-08 	229.300003051758 	-0.05859375 	229.300003051758 	1.30840373055523E-07 	229.300003051758 	0.046875 	229.300003051758 	3.65145943136855E-07 	229.300003051758 	0.1015625 	229.300003051758 	9.11778644911532E-07 	229.300003051758 	0.4375 	229.300003051758 	1.79239251025266E-06 	229.300003051758 	0.34375 	229.300003051758 	2.64489674422762E-06 	229.300003051758 	0.3671875 	229.300003051758 	3.14143100301534E-06 	229.300003051758 	0.328125 	229.300003051758 	3.35130867202292E-06 	229.400009155273 	0.318359375 	229.400009155273 	4.4826823327832E-08 	229.300018310547 	0.136718988418579 	229.300018310547 	1.32120887078684E-07 	229.300018310547 	0.195312738418579 	229.300018310547 	3.68811318968758E-07 	229.300003051758 	0.32421875 	229.300003051758 	9.11778644911532E-07 	229.400009155273 	0.658203125 	229.400009155273 	1.77491902084372E-06 	229.300003051758 	0.39453125 	229.300003051758 	2.64489674422762E-06 	229.400009155273 	0.552734375 	229.400009155273 	3.11080733532217E-06 	229.300003051758 	0.48828125 	229.300003051758 	3.35130867202292E-06 	
229.500015258789 	-0.046875 	229.500015258789 	4.43901116862305E-08 	229.400009155273 	-0.060546875 	229.400009155273 	1.29567410640405E-07 	229.400009155273 	0.048828125 	229.400009155273 	3.61586562226567E-07 	229.400009155273 	0.103515625 	229.400009155273 	9.0289031984349E-07 	229.400009155273 	0.439453125 	229.400009155273 	1.77491902093199E-06 	229.400009155273 	0.345703125 	229.400009155273 	2.61911546918911E-06 	229.400009155273 	0.369140625 	229.400009155273 	3.1108073353054E-06 	229.400009155273 	0.330078125 	229.400009155273 	3.31863957999913E-06 	229.500015258789 	0.3203125 	229.500015258789 	4.43901116862305E-08 	229.399993896484 	0.138671636581421 	229.399993896484 	1.3083544876737E-07 	229.399993896484 	0.197265386581421 	229.399993896484 	3.65219286595065E-07 	229.400009155273 	0.322265625 	229.400009155273 	9.0289031984349E-07 	229.500015258789 	0.66015625 	229.500015258789 	1.75761597773335E-06 	229.400009155273 	0.396484375 	229.400009155273 	2.61911546918911E-06 	229.500015258789 	0.55859375 	229.500015258789 	3.08048210052163E-06 	229.400009155273 	0.498046875 	229.400009155273 	3.31863957999913E-06 	
229.599990844727 	-0.05859375 	229.599990844727 	4.39578059986847E-08 	229.499984741211 	-0.05078125 	229.499984741211 	1.28307292391646E-07 	229.499984741211 	0.05078125 	229.499984741211 	3.58062936355141E-07 	229.499984741211 	0.1171875 	229.499984741211 	8.9409125871643E-07 	229.499984741211 	0.44140625 	229.499984741211 	1.75762123202787E-06 	229.499984741211 	0.34765625 	229.499984741211 	2.59359288873569E-06 	229.499984741211 	0.37109375 	229.499984741211 	3.08049130923996E-06 	229.499984741211 	0.32421875 	229.499984741211 	3.28629874067639E-06 	229.599990844727 	0.3203125 	229.599990844727 	4.39578059986847E-08 	229.5 	0.140625 	229.5 	1.29562224496704E-07 	229.5 	0.19140625 	229.5 	3.61661125845022E-07 	229.499984741211 	0.32421875 	229.499984741211 	8.9409125871643E-07 	229.599990844727 	0.66015625 	229.599990844727 	1.74048709143726E-06 	229.499984741211 	0.37890625 	229.499984741211 	2.59359288873569E-06 	229.599990844727 	0.56640625 	229.599990844727 	3.05046149464396E-06 	229.499984741211 	0.5 	229.499984741211 	3.28629874067639E-06 	
229.699996948242 	-0.05078125 	229.699996948242 	4.35296009690678E-08 	229.599990844727 	-0.05078125 	229.599990844727 	1.27059121848784E-07 	229.599990844727 	0.05078125 	229.599990844727 	3.54572572595601E-07 	229.599990844727 	0.10546875 	229.599990844727 	8.85375236987519E-07 	229.599990844727 	0.44140625 	229.599990844727 	1.74048709147976E-06 	229.599990844727 	0.34375 	229.599990844727 	2.56831091127537E-06 	229.599990844727 	0.37109375 	229.599990844727 	3.0504614946174E-06 	229.599990844727 	0.32421875 	229.599990844727 	3.25426330480113E-06 	229.699996948242 	0.3125 	229.699996948242 	4.35296009690678E-08 	229.600006103516 	0.1328125 	229.600006103516 	1.28301482949443E-07 	229.600006103516 	0.19140625 	229.600006103516 	3.58137591818444E-07 	229.599990844727 	0.32421875 	229.599990844727 	8.85375236987519E-07 	229.699996948242 	0.65234375 	229.699996948242 	1.72351998913537E-06 	229.599990844727 	0.38671875 	229.599990844727 	2.56831091127537E-06 	229.699996948242 	0.5703125 	229.699996948242 	3.02072429436352E-06 	229.599990844727 	0.5 	229.599990844727 	3.25426330480113E-06 	
229.800003051758 	-0.0625 	229.800003051758 	4.31055881452641E-08 	229.699996948242 	-0.05078125 	229.699996948242 	1.25823159017384E-07 	229.699996948242 	0.05078125 	229.699996948242 	3.5111621286981E-07 	229.699996948242 	0.10546875 	229.699996948242 	8.76744108215318E-07 	229.699996948242 	0.44140625 	229.699996948242 	1.72351998917718E-06 	229.699996948242 	0.33984375 	229.699996948242 	2.54327487454679E-06 	229.699996948242 	0.36328125 	229.699996948242 	3.0207242943311E-06 	229.699996948242 	0.32421875 	229.699996948242 	3.22254011632405E-06 	229.800003051758 	0.31640625 	229.800003051758 	4.31055881452641E-08 	229.700012207031 	0.132813096046448 	229.700012207031 	1.27053099256229E-07 	229.700012207031 	0.191406846046448 	229.700012207031 	3.54648340720818E-07 	229.699996948242 	0.32421875 	229.699996948242 	8.76744108215318E-07 	229.800003051758 	0.66015625 	229.800003051758 	1.70671829509556E-06 	229.699996948242 	0.38671875 	229.699996948242 	2.54327487454679E-06 	229.800003051758 	0.5703125 	229.800003051758 	2.99127683808065E-06 	229.699996948242 	0.5 	229.699996948242 	3.22254011632405E-06 	
229.900009155273 	-0.056640625 	229.900009155273 	4.26857267756038E-08 	229.800003051758 	-0.046875 	229.800003051758 	1.24599277977413E-07 	229.800003051758 	0.0546875 	229.800003051758 	3.47693521083496E-07 	229.800003051758 	0.1015625 	229.800003051758 	8.68197034153364E-07 	229.800003051758 	0.43359375 	229.800003051758 	1.70671829513687E-06 	229.800003051758 	0.34375 	229.800003051758 	2.51848230643459E-06 	229.800003051758 	0.36328125 	229.800003051758 	2.9912768380416E-06 	229.800003051758 	0.328125 	229.800003051758 	3.19112612774543E-06 	229.900009155273 	0.326171875 	229.900009155273 	4.26857267756038E-08 	229.800018310547 	0.136718988418579 	229.800018310547 	1.2581694928526E-07 	229.800018310547 	0.195312738418579 	229.800018310547 	3.51193031652767E-07 	229.800003051758 	0.328125 	229.800003051758 	8.68197034153364E-07 	229.900009155273 	0.658203125 	229.900009155273 	1.69008039471348E-06 	229.800003051758 	0.37890625 	229.800003051758 	2.51848230643459E-06 	229.900009155273 	0.568359375 	229.900009155273 	2.96211628118485E-06 	229.800003051758 	0.50390625 	229.800003051758 	3.19112612774543E-06 	
230.000015258789 	-0.0625 	230.000015258789 	4.22699764122606E-08 	229.900009155273 	-0.044921875 	229.900009155273 	1.23387353401156E-07 	229.900009155273 	0.056640625 	229.900009155273 	3.44304163937354E-07 	229.900009155273 	0.099609375 	229.900009155273 	8.59733442581395E-07 	229.900009155273 	0.447265625 	229.900009155273 	1.69008039475454E-06 	229.900009155273 	0.345703125 	229.900009155273 	2.4939307535013E-06 	229.900009155273 	0.365234375 	229.900009155273 	2.96211628113832E-06 	229.900009155273 	0.330078125 	229.900009155273 	3.16001832020208E-06 	230.000015258789 	0.32421875 	230.000015258789 	4.22699764122606E-08 	229.899993896484 	0.150390386581421 	229.899993896484 	1.24593281304682E-07 	229.899993896484 	0.193359136581421 	229.899993896484 	3.47772365625123E-07 	229.900009155273 	0.330078125 	229.900009155273 	8.59733442581395E-07 	230.000015258789 	0.6484375 	230.000015258789 	1.67360468856133E-06 	229.900009155273 	0.380859375 	229.900009155273 	2.4939307535013E-06 	230.000015258789 	0.55078125 	230.000015258789 	2.9332398043946E-06 	229.900009155273 	0.501953125 	229.900009155273 	3.16001832020208E-06 	
